longitude,latitude
113.298651,34.397086
113.182532,34.326566
113.119195,34.305292
116.147737,39.786536
113.1074,34.288466
113.380375,34.434075
113.163906,34.298942
116.535025,40.350805
113.183981,34.325826
113.631419,34.753439
113.209522,34.327488
113.140153,34.308682
113.162959,34.313276
116.844972,40.184662
113.120459,34.295772
116.548384,39.798964
113.270437,34.378373
113.837415,34.563232
113.647666,34.314177
113.55147,34.63981
113.844356,34.546261
113.857589,34.549888
113.843101,34.54622
113.843868,34.57
115.907021,40.083386
113.85791,34.579747
113.855322,34.59314
116.859498,39.752465
113.849987,34.590942
113.837266,34.495213
116.492761,39.97434
113.631419,34.753439
113.776395,34.791085
114.094607,34.782781
114.076413,34.763495
114.107061,34.813475
113.491705,34.896727
113.631419,34.753439
117.069261,40.446704
113.647666,34.314177
114.13383,34.75241
113.209902,34.812836
114.094536,34.728321
113.419137,34.782538
116.729994,39.957264
114.044669,34.747006
116.505082,39.872062
114.113587,34.702951
114.097622,34.753924
113.363259,34.603893
114.055635,34.735693
113.585366,34.386561
113.631419,34.753439
113.3126,34.610381
117.10973,40.393249
116.095614,39.68155
113.866299,34.382684
116.331569,40.085162
116.265417,39.840126
116.259648,39.709075
113.564807,34.802274
113.692144,34.414481
116.174013,40.527215
113.771759,34.394853
116.283573,39.638007
112.788854,34.446072
114.033857,34.72289
113.631419,34.753439
113.778792,34.389472
113.775901,34.394029
116.794737,40.354154
113.534595,34.343181
113.631419,34.753439
113.75606,34.39859
113.768643,34.429574
113.762973,34.398368
116.358947,40.05159
113.75614,34.409812
113.752993,34.386348
114.124368,34.794608
114.122091,34.885717
113.750094,34.415828
116.765645,39.901651
113.858041,34.733272
113.756646,34.426054
113.86386,34.696999
116.131318,39.70354
114.133939,34.702326
113.631419,34.753439
113.631419,34.753439
113.7812,34.41123
113.631419,34.753439
113.542246,34.823207
113.542246,34.823207
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
113.828638,34.523804
113.837913,34.505447
113.849345,34.52089
113.841303,34.515769
113.280261,34.897988
113.82063,34.530408
116.174013,40.527215
116.283573,39.638007
113.839088,34.524874
113.855281,34.497204
113.854186,34.513066
113.867144,34.512729
113.867144,34.512729
116.853985,39.788472
113.876289,34.576864
116.101877,39.751418
116.809093,40.039629
113.875952,34.573809
113.875903,34.577728
113.86697,34.554198
113.877471,34.560741
113.482244,34.447729
113.910484,34.512187
113.830287,34.486552
113.872763,34.531827
113.88827,34.51883
116.502732,39.952033
116.301051,39.730691
116.683345,39.947238
113.876562,34.498738
113.872074,34.479333
113.849198,34.478349
113.84841,34.469807
113.841851,34.462555
113.827159,34.481436
113.942969,34.598708
113.923103,34.600262
113.929278,34.601757
113.943161,34.597765
113.921969,34.611357
113.915689,34.619171
113.925559,34.624495
116.054598,40.485373
116.395146,40.071678
113.906227,34.625002
116.012677,39.590294
113.609319,34.767057
116.106252,40.008709
113.598494,34.539853
113.724718,34.312754
113.919251,34.491525
116.597233,40.204182
116.660571,40.610666
116.238311,39.85777
113.736097,34.405477
113.631419,34.753439
116.332607,39.910377
113.711308,34.755092
113.631419,34.753439
115.87276,40.386578
113.836087,34.737002
113.762517,34.34028
113.835373,34.676321
113.832871,34.659281
113.864003,34.645347
113.866799,34.705061
113.483105,34.402279
113.849536,34.669595
116.354403,39.978369
113.866933,34.684115
113.892299,34.71207
113.609319,34.767057
116.668679,39.943565
116.269836,39.892352
113.898305,34.480152
112.831436,34.42499
113.925262,34.548209
113.926211,34.54357
113.925138,34.530962
113.926403,34.530957
113.825501,34.405709
113.943003,34.47532
116.631091,39.900729
113.931621,34.498441
113.95866,34.511458
113.953601,34.537857
116.506454,39.839883
113.934566,34.512635
113.935106,34.517245
116.731766,40.307749
116.853985,39.788472
113.103976,34.539067
113.896769,34.57373
113.927724,34.556845
113.873512,34.613407
113.841303,34.515769
116.097814,39.753108
113.903817,34.596402
116.301051,39.730691
116.100103,39.738986
113.864981,34.629117
113.884756,34.628189
113.688085,34.761232
116.914406,40.166765
114.05219,34.570654
113.965473,34.555802
113.508292,34.870061
113.983468,34.542132
113.960716,34.547997
113.972291,34.540534
113.980022,34.519988
113.991993,34.511318
113.973546,34.526869
113.94519,34.556671
113.974229,34.595242
113.73075,34.315248
113.964504,34.579517
113.984213,34.585897
113.982431,34.595771
113.973003,34.597263
113.978112,34.615172
116.359394,40.090729
113.947554,34.614582
113.958772,34.495891
113.961968,34.467539
113.991655,34.47478
113.631419,34.753439
116.371958,39.983385
113.508125,34.818641
113.976558,34.454453
117.067713,40.421383
116.389322,40.062485
116.248319,39.598383
115.713554,40.006343
116.421326,39.874162
114.01434,34.46948
113.631419,34.753439
113.99005,34.487632
113.991105,34.491516
113.983468,34.490946
114.036102,34.564981
113.98218,34.485205
116.749246,40.372614
113.803242,34.52726
113.964553,34.533241
116.446254,40.05045
113.823655,34.389895
113.833525,34.384472
113.803242,34.52726
116.264667,39.879661
113.879456,34.399097
113.737766,34.325027
113.846087,34.422687
114.122091,34.885717
113.84313,34.410427
113.83866,34.398137
113.86239,34.405472
113.873859,34.424685
113.883245,34.415026
113.663018,34.382171
113.825501,34.405709
116.519407,39.875885
113.820911,34.410957
113.827013,34.399268
113.772815,34.787318
113.813592,34.456302
113.830595,34.449497
113.850012,34.442377
113.840582,34.441365
113.864018,34.454229
115.550537,39.891635
113.86805,34.436115
113.872443,34.44391
113.88717,34.44575
113.880132,34.450216
113.900716,34.458663
113.89232,34.459136
113.883991,34.474431
113.088492,34.656656
113.974229,34.595242
113.846994,34.370639
113.835934,34.36189
113.863542,34.355209
113.631419,34.753439
113.890375,34.350891
113.843265,34.339915
113.886986,34.341181
113.834802,34.375829
114.044767,34.743776
116.729994,39.957264
113.647666,34.314177
113.874092,34.347132
116.27456,40.149025
113.874412,34.373992
113.056423,34.459697
113.038181,34.461556
113.631419,34.753439
113.717528,34.714357
113.791452,34.794402
113.864405,34.718357
113.807583,34.661673
113.76157,34.714829
113.654821,34.791886
113.631419,34.753439
117.282705,40.186455
113.88398,34.718303
116.120375,39.628824
116.27456,40.149025
113.591136,34.787584
113.567605,34.826181
113.567271,34.834357
116.306239,39.830832
113.656456,34.791265
113.612182,34.792995
113.564119,34.801431
113.556323,34.798021
116.443882,39.921689
113.622038,34.901354
113.631419,34.753439
113.333053,34.452898
117.102035,40.150102
113.631419,34.753439
112.982685,34.76667
116.297197,39.826886
113.657013,34.791312
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
113.716634,34.411231
113.270437,34.378373
113.670983,34.697664
113.063248,34.356483
113.091921,34.383588
113.059043,34.383068
113.043277,34.402942
113.1074,34.288466
113.089939,34.37426
116.683345,39.947238
113.018879,34.360032
113.031312,34.375571
113.05888,34.376461
113.085923,34.355236
113.031418,34.410641
113.057976,34.392208
113.529954,34.387314
113.259514,34.49669
113.280261,34.897988
113.100407,34.355415
113.039456,34.395549
113.032994,34.357243
113.428164,34.523005
116.040769,39.589533
116.825962,40.3252
113.042154,34.374112
113.022232,34.372691
113.090572,34.329298
113.051133,34.293972
113.090572,34.329298
113.072883,34.342674
115.593764,39.982821
113.095701,34.320363
113.035636,34.317104
113.043254,34.327166
116.129029,39.838353
116.63142,40.134603
113.072896,34.328206
113.090307,34.314684
113.078717,34.312396
113.082287,34.332451
112.892218,34.369448
112.977367,34.413356
112.921389,34.43774
112.888486,34.384848
113.102048,34.408806
116.668679,39.943565
112.935188,34.411168
112.907228,34.376454
112.900627,34.337757
112.90778,34.42299
112.91485,34.406317
112.97726,34.325936
116.312767,39.656496
113.886383,34.432113
112.856738,34.396438
112.855976,34.361537
113.631419,34.753439
112.890455,34.372598
112.924702,34.35987
116.75867,39.805539
112.880832,34.369221
112.941186,34.353183
112.919335,34.396106
112.81617,34.352155
113.594693,34.592696
116.791953,40.045414
112.828642,34.424959
113.70762,34.790255
112.862298,34.383646
115.964642,40.391119
112.808949,34.446656
113.631419,34.753439
112.854225,34.456286
112.828288,34.453524
113.631419,34.753439
112.827981,34.422406
116.688215,39.950032
112.868322,34.416001
113.631419,34.753439
112.872737,34.431061
112.821946,34.366058
112.882844,34.440335
112.889901,34.420557
116.045884,40.51537
116.853985,39.788472
112.827149,34.400924
113.118918,34.37401
112.846432,34.421793
116.825962,40.3252
112.76505,34.419043
112.745747,34.402534
117.210498,40.234799
113.364534,34.74739
112.753874,34.426066
112.746825,34.388331
112.769556,34.418027
112.783605,34.441308
112.759653,34.448158
116.688215,39.950032
116.385697,39.725527
112.745322,34.431163
112.757026,34.388944
112.793396,34.387859
112.794883,34.411052
113.122698,34.477279
113.50281,34.497049
116.130007,39.726604
112.78567,34.453718
112.767461,34.4262
112.767436,34.42376
112.765662,34.424017
112.763945,34.47392
116.100103,39.738986
113.303317,34.888878
113.551323,34.855194
113.150964,34.500976
113.09159,34.562084
113.128609,34.525859
113.113234,34.563272
116.668679,39.943565
113.093122,34.545059
113.186396,34.530369
116.741719,40.047999
113.18361,34.551355
113.161336,34.551975
116.825962,40.3252
113.142421,34.519121
113.124493,34.541493
113.096878,34.524688
113.103976,34.539067
113.240163,34.403165
113.160087,34.57607
113.150946,34.500027
113.145568,34.500968
113.066651,34.54375
116.736675,40.801876
113.154183,34.493891
117.298352,40.152009
113.116459,34.52465
116.631091,39.900729
113.165608,34.522907
113.176689,34.515099
116.553515,39.735277
113.303317,34.888878
116.657135,40.136725
113.161367,34.466223
113.521238,34.487444
113.163661,34.455278
113.221946,34.493999
113.167387,34.44793
113.154259,34.437612
113.141968,34.453389
113.16095,34.472762
113.167895,34.471144
113.165424,34.469024
113.164111,34.468418
113.18268,34.499119
113.557997,34.621652
113.228421,34.486454
113.1953,34.480216
113.158487,34.460699
113.323305,34.577506
113.170141,34.459267
113.303317,34.888878
116.825962,40.3252
113.150373,34.409781
113.130093,34.403354
113.379967,34.464066
116.231619,40.539216
113.119004,34.426907
113.102048,34.408806
116.034257,40.549856
116.01988,39.904643
112.783605,34.441308
113.631419,34.753439
113.207624,34.36059
113.174886,34.392
113.116526,34.406039
113.222713,34.374015
116.43703,39.847667
117.285163,40.175862
113.227133,34.360719
113.280261,34.897988
113.196908,34.347117
113.179319,34.359974
113.544033,34.556126
113.131293,34.432353
113.118918,34.37401
113.171222,34.375832
113.631419,34.753439
112.421454,35.492181
113.156034,34.391926
113.139174,34.39285
113.156612,34.387647
116.248177,39.894137
113.12632,34.382693
113.379627,34.895472
113.26835,34.436336
113.200385,34.43036
113.271881,34.457163
113.2282,34.432781
113.214652,34.468321
113.207282,34.408126
113.244799,34.450031
113.200726,34.427723
113.19481,34.423795
113.292242,34.458107
113.194402,34.428794
113.238609,34.43137
113.721919,34.75105
113.780086,34.693742
113.810731,34.691325
113.679107,34.758743
113.702829,34.711122
114.105052,34.793917
113.298168,34.821552
113.655975,34.675885
113.608239,34.669002
113.6025,34.680916
113.608314,34.651767
113.103976,34.539067
113.63508,34.672865
113.348834,34.905894
113.667303,34.659461
113.629614,34.648687
113.64879,34.665053
115.909599,39.581791
116.295886,39.658358
113.631419,34.753439
116.135942,40.244888
113.208237,34.8554
116.295886,39.658358
115.979513,40.475923
114.019893,34.721378
113.853338,34.330652
113.65592,34.304707
113.651564,34.811662
114.096312,34.778971
114.118782,34.76059
113.762517,34.34028
116.519289,40.230034
113.715536,34.798342
113.631419,34.753439
113.631419,34.753439
113.631419,34.753439
114.115665,34.665765
113.633686,34.874717
113.691986,34.372108
116.566341,39.806463
114.062544,34.716901
114.068816,34.724359
114.066804,34.701216
114.07811,34.694821
116.498629,39.803059
116.616542,40.823612
116.067999,40.205372
118.588463,37.454847
114.101258,34.681646
126.675638,45.765866
100.23248,26.883162
114.114928,34.666478
113.432382,34.827295
114.11783,34.674257
114.031229,34.765969
113.638754,34.517582
114.141947,34.666597
114.142489,34.650413
113.1953,34.480216
114.153874,34.641006
116.992598,40.183529
116.458702,39.833049
113.716895,34.849863
113.717239,34.36852
113.534595,34.343181
113.723794,34.746957
113.969807,34.725584
113.926871,34.727488
113.941978,34.729965
113.715137,34.660289
114.02504,34.767244
113.964282,34.745029
113.987634,34.716021
116.172501,39.720555
113.969743,34.716766
113.965506,34.720467
113.933024,34.702675
113.965001,34.702288
113.956104,34.70919
114.02852,34.662002
116.458702,39.833049
114.020129,34.678508
114.000102,34.686784
114.015805,34.640597
117.153281,40.656393
116.522013,39.980486
116.779792,40.756665
114.002463,34.663596
116.200949,39.929354
113.942112,34.608043
116.448692,40.450648
113.989062,34.633689
114.066515,34.612802
114.085223,34.632951
114.009066,34.616686
113.508781,34.912444
114.06126,34.650832
113.299553,34.551169
116.592624,40.344277
116.454393,40.232457
113.318195,34.534819
113.372694,34.910039
113.312192,34.563229
113.299973,34.568317
113.28527,34.573453
113.267482,34.570723
113.246653,34.568736
113.233806,34.579278
113.631419,34.753439
113.305893,34.596645
113.453668,34.433601
113.323305,34.577506
113.328528,34.593395
113.580317,34.531452
113.345876,34.616106
113.331198,34.624635
116.825962,40.3252
113.27427,34.512911
113.277822,34.511335
113.298968,34.518365
116.705037,39.859622
113.287943,34.524861
113.280781,34.49352
116.377217,40.909943
117.17332,40.480829
113.244768,34.515259
113.221773,34.522206
113.631419,34.753439
113.196741,34.507917
113.212218,34.545358
113.205376,34.559717
113.224552,34.564872
116.272657,40.150895
113.246232,34.541479
113.255954,34.52803
113.255225,34.550818
113.268018,34.525016
113.379627,34.895472
113.287246,34.508492
113.631419,34.753439
113.319932,34.460674
113.316984,34.458006
113.300866,34.459646
116.234673,39.999644
113.330402,34.453986
113.339351,34.450262
113.355288,34.442749
113.47125,34.551477
117.232173,40.331783
113.377866,34.438852
113.35087,34.4635
113.479971,34.654221
113.321957,34.472493
113.350592,34.480654
113.357031,34.482527
113.330993,34.49015
113.31745,34.48505
113.038561,34.763561
113.304286,34.505862
113.627575,34.474025
113.380375,34.434075
113.414887,34.45686
113.404322,34.460263
113.280261,34.897988
117.229416,39.115718
115.961844,39.577349
113.37226,34.483175
113.37344,34.464238
116.160507,40.248257
113.384012,34.445967
113.437547,34.415171
113.449363,34.489666
113.428104,34.402386
113.421239,34.406973
113.42341,34.428529
113.386254,34.396547
113.37428,34.407631
113.738057,34.858224
116.566406,39.760996
113.433783,34.456653
114.044739,34.655419
113.990517,34.652264
114.059458,34.614127
114.044189,34.683018
113.412367,34.529872
114.091433,34.549336
113.631419,34.753439
115.713554,40.006343
113.748537,34.483071
114.106923,34.623685
113.78084,34.788399
114.088856,34.59732
114.099887,34.597582
114.097981,34.595262
117.10973,40.393249
116.482492,40.013547
116.419243,40.127576
113.984213,34.585897
115.621292,39.710786
114.103017,34.554231
113.549494,34.343038
114.093063,34.549857
114.090773,34.528934
114.100463,34.615493
116.471025,40.002486
114.06538,34.516842
113.275153,34.464158
113.654135,34.56152
113.711205,34.37843
113.589412,34.599942
114.060437,34.574418
116.616542,40.823612
113.432228,34.685782
114.074986,34.574378
114.014245,34.55574
114.018295,34.554864
115.590531,39.796517
114.012452,34.570521
113.60111,34.908207
113.638433,34.505067
114.030657,34.573133
116.421326,39.874162
114.038038,34.605761
114.005928,34.527285
114.021442,34.531978
113.992587,34.504851
114.024031,34.519695
113.576143,34.613545
114.025375,34.53621
114.038383,34.527322
114.050888,34.521536
113.934531,34.781169
114.055102,34.535168
112.967611,34.356665
113.996351,34.560648
113.994209,34.57726
113.924154,34.679345
113.987634,34.716021
116.172501,39.720555
113.969743,34.716766
113.965506,34.720467
113.933024,34.702675
113.637771,34.484404
113.965001,34.702288
113.612009,34.409003
113.956104,34.70919
115.878568,35.975013
113.970191,34.641596
113.971343,34.652722
116.067999,40.205372
113.631419,34.753439
113.985812,34.69239
113.941163,34.638145
113.939683,34.652402
113.920918,34.66267
113.427239,34.578976
116.106834,39.729463
113.956238,34.676829
113.933362,34.689108
113.982614,34.665213
116.216919,40.220386
113.771502,34.556827
116.440143,39.726088
114.00939,34.869841
113.633686,34.874717
113.691986,34.372108
116.566341,39.806463
114.062544,34.716901
113.631419,34.753439
114.070624,34.714119
117.178177,40.692085
116.135942,40.244888
113.208237,34.8554
116.295886,39.658358
115.979513,40.475923
113.949573,34.866342
113.651564,34.811662
113.933565,34.809456
114.09601,34.737993
114.196459,34.867252
113.924154,34.679345
114.085145,34.869496
113.908086,34.735768
113.926871,34.727488
113.941978,34.729965
113.715137,34.660289
113.933565,34.809456
113.393644,34.663776
113.947269,34.811446
113.674478,34.724249
113.950593,34.779799
116.172501,39.720555
113.974355,34.766546
116.265417,39.840126
113.964282,34.745029
113.96477,34.482097
113.940197,34.780592
113.934531,34.781169
113.949573,34.866342
113.957824,34.838885
113.631419,34.753439
113.507177,34.779581
113.323305,34.577506
113.975206,34.840241
116.094291,39.672184
113.958099,34.865447
113.947182,34.859221
113.689134,34.845359
113.457166,34.530175
114.122091,34.885717
113.992422,34.904373
113.288137,34.714848
114.00176,34.878725
115.796715,39.952404
114.00314,34.888223
113.631419,34.753439
116.577443,40.598695
114.041887,34.770475
114.073467,34.787933
114.061638,34.798676
113.762517,34.34028
114.04759,34.786218
113.981625,34.819088
114.017048,34.819813
114.018613,34.804437
114.000579,34.811696
113.391321,34.649474
113.972173,34.805577
113.299638,34.484032
113.99186,34.752922
113.996121,34.770589
116.746634,40.270488
113.825626,34.554384
114.02504,34.767244
114.024829,34.852126
114.034599,34.843803
114.029419,34.814851
113.446547,34.382461
114.001914,34.846451
113.97124,34.814228
113.515466,34.733843
114.018635,34.780721
114.006788,34.794746
114.013851,34.76957
114.00112,34.787986
114.036113,34.800521
116.705037,39.859622
113.631419,34.753439
114.196459,34.867252
113.631419,34.753439
114.197353,34.871077
113.631419,34.753439
113.631419,34.753439
116.158583,40.068587
116.869806,40.130919
114.127976,34.896121
114.136806,34.85733
114.142567,34.853352
114.167692,34.861801
114.178902,34.864215
114.197459,34.855192
113.260098,34.525599
113.712847,34.781139
114.118862,34.829802
114.085145,34.869496
114.123917,34.864234
113.631419,34.753439
116.577427,39.878056
116.004363,39.826133
114.087234,34.901863
113.631419,34.753439
116.338983,39.957697
116.074772,40.227387
113.686984,34.330435
114.034077,34.936206
113.631419,34.753439
114.027201,34.901671
113.67063,34.46397
112.86338,34.331888
113.631419,34.753439
113.631419,34.753439
112.572396,37.742323
114.038785,34.888904
113.29121,34.774352
114.09601,34.737993
114.013133,34.73319
114.031942,34.660889
114.014245,34.55574
114.031942,34.660889
114.032395,34.801359
114.091433,34.549336
114.023936,34.720266
116.509308,39.931932
113.642466,34.733631
102.76701,24.963834
113.631419,34.753439
113.631419,34.753439
114.041897,34.732002
115.993945,39.703298
114.013133,34.73319
117.178177,40.692085
116.135942,40.244888
113.208237,34.8554
116.295886,39.658358
115.979513,40.475923
113.632353,34.875683
116.360882,39.985667
115.982883,40.450237
113.609319,34.767057
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
113.651564,34.811662
116.232361,39.76756
114.063997,34.738474
113.304676,34.662012
116.231619,40.539216
112.831436,34.42499
114.128388,34.799438
113.607638,34.766898
114.013133,34.73319
114.076413,34.763495
114.096312,34.778971
114.094607,34.782781
114.105052,34.793917
114.107061,34.813475
113.491705,34.896727
113.631419,34.753439
117.069261,40.446704
113.647666,34.314177
114.13383,34.75241
113.298168,34.821552
113.209902,34.812836
114.094536,34.728321
113.419137,34.782538
116.729994,39.957264
114.044669,34.747006
116.505082,39.872062
114.113587,34.702951
114.05319,34.74562
114.044767,34.743776
114.097622,34.753924
114.042638,34.756431
113.363259,34.603893
114.055635,34.735693
113.585366,34.386561
114.118782,34.76059
113.762517,34.34028
116.519289,40.230034
113.715536,34.798342
113.631419,34.753439
113.631419,34.753439
113.631419,34.753439
113.631419,34.753439
113.3126,34.610381
117.10973,40.393249
116.095614,39.68155
113.866299,34.382684
116.331569,40.085162
116.265417,39.840126
116.259648,39.709075
113.564807,34.802274
113.692144,34.414481
113.646376,34.808677
114.062544,34.716901
116.566341,39.806463
113.383281,34.793746
113.37398,34.792344
113.388683,34.805149
113.353308,34.815423
113.388141,34.796914
113.422682,34.793211
113.631419,34.753439
113.423377,34.78492
113.412267,34.812153
113.872763,34.531827
113.394851,34.778289
113.408598,34.781942
113.39717,34.79135
113.407027,34.798128
113.377691,34.519448
113.335946,34.771149
113.328927,34.805808
113.33312,34.759603
113.409773,34.82553
113.413797,34.595339
113.30928,34.766526
113.344231,34.806685
113.326951,34.749273
113.353151,34.787117
113.337239,34.829798
113.378515,34.825551
117.324519,40.242967
113.032994,34.357243
116.759976,40.864079
114.122091,34.885717
113.322691,34.769911
113.342392,34.824638
113.32868,34.797721
113.288137,34.714848
113.341211,34.796171
112.884785,34.421665
113.631419,34.753439
113.300434,34.767239
113.017016,34.42531
113.387946,34.821233
113.474391,34.821453
113.640749,34.492074
113.361406,34.805843
113.425174,34.825697
113.391887,34.767901
113.668184,34.821595
113.631419,34.753439
113.442628,34.703268
113.402161,34.748986
113.631419,34.753439
113.261714,34.853305
113.363125,34.560515
113.399041,34.718851
113.406812,34.769684
113.351102,34.4717
113.408149,34.730982
113.426284,34.84167
113.432304,34.727076
113.429582,34.717436
113.362136,34.725223
113.378376,34.717317
113.577717,34.409794
113.399176,34.768526
113.437024,34.776555
113.461764,34.797657
113.421787,34.755083
113.298168,34.821552
117.222484,40.215031
115.953965,39.947539
113.772925,34.54879
113.440558,34.751923
113.628381,34.773423
113.587723,34.767105
113.465122,34.73694
113.484139,34.755043
116.211469,39.840274
113.455516,34.7214
113.448262,34.744032
113.451726,34.782213
113.469941,34.741448
113.469145,34.75431
113.631419,34.753439
113.448186,34.802276
113.631419,34.753439
113.631419,34.753439
113.631419,34.753439
116.385697,39.725527
113.426778,34.800945
113.446702,34.836053
113.626579,34.823205
113.436672,34.814255
113.631419,34.753439
113.448186,34.802276
113.436672,34.814255
113.452238,34.900055
113.447106,34.900195
115.875497,40.128178
113.414965,34.87736
113.631419,34.753439
115.640629,39.780744
113.423962,34.919151
113.43618,34.915915
113.477065,34.802296
113.453028,34.465804
113.412988,34.859173
113.404397,34.869056
113.430771,34.854316
113.147961,34.713534
114.065875,34.627728
116.198917,39.80387
113.631419,34.753439
113.484087,34.849081
113.497297,34.850037
113.866299,34.382684
116.765052,39.65847
113.674478,34.724249
113.508292,34.870061
113.494691,34.87253
113.481763,34.873378
113.482499,34.922145
113.688923,34.523292
113.712837,34.595592
113.724966,34.446736
113.399633,34.663875
113.479126,34.957012
113.629528,34.761729
116.074772,40.227387
112.999446,34.345044
113.469743,34.957099
113.631419,34.753439
113.577717,34.409794
113.631419,34.753439
113.631419,34.753439
113.438546,34.928381
114.019838,34.780358
113.497714,34.865552
113.425065,34.872108
116.124095,40.217561
113.379067,34.89085
116.825962,40.3252
113.374362,34.95765
113.404873,34.942755
113.396818,34.912513
113.379688,34.919408
113.37987,34.922993
116.55289,40.078476
113.367564,34.92672
113.399832,34.451084
113.026089,34.809656
115.969476,39.697169
113.687659,34.318876
113.631419,34.753439
113.333321,34.891865
113.631419,34.753439
113.36251,34.911091
113.356849,34.875891
113.631419,34.753439
113.339944,34.890707
113.361002,34.910057
113.379402,34.853297
113.332786,34.895478
113.676915,34.404122
113.621323,34.534101
112.831436,34.42499
113.399,34.892875
113.63951,34.309223
113.352913,34.861504
116.553515,39.735277
113.379627,34.895472
113.368243,34.877494
113.28383,34.884902
113.280261,34.897988
116.406177,39.918779
113.292326,34.891648
113.245591,34.872163
113.631419,34.753439
113.25831,34.884663
113.267589,34.874683
113.259544,34.863098
113.261714,34.853305
113.43978,34.798911
113.094233,34.457309
113.572581,34.773322
115.641641,39.92111
113.332805,34.8455
113.314721,34.849183
113.312796,34.856721
113.336433,34.863036
116.676244,39.882951
113.32323,34.887088
113.305769,34.869602
113.371303,34.699156
112.86338,34.331888
113.631419,34.753439
116.825962,40.3252
113.24599,34.733605
113.225058,34.849926
113.223721,34.79177
113.221995,34.850865
116.625217,39.8539
116.248319,39.598383
113.236631,34.852
113.257457,34.839494
113.245646,34.832116
113.238625,34.840267
113.20777,34.445412
112.983664,34.338256
113.210561,34.852288
116.347042,40.315764
116.888287,39.713352
116.508944,39.921556
113.176836,34.824247
112.976556,34.727653
113.24554,34.872095
113.482244,34.447729
113.187944,34.817852
113.171774,34.811702
113.303317,34.888878
113.169517,34.587238
113.203255,34.794271
113.177157,34.765327
113.201975,34.772786
113.207692,34.769193
113.213983,34.778419
113.234583,34.762082
113.09966,34.579892
113.251398,34.787952
113.093122,34.545059
113.225995,34.782514
113.230904,34.803355
113.238428,34.79505
113.293947,34.689775
113.282501,34.689544
113.465075,34.450677
113.289847,34.663607
113.277087,34.666963
113.482791,34.745909
113.301732,34.699818
113.2922,34.705057
113.637739,34.355912
113.311117,34.678635
113.290813,34.691001
113.27527,34.706689
112.913504,34.314943
117.099249,40.636162
113.462896,34.654921
113.271397,34.693852
113.285202,34.643778
116.836407,40.170254
116.77975,40.052939
117.402808,40.673034
113.263967,34.640837
113.278618,34.653511
116.189832,40.318515
113.361029,34.678511
113.563841,34.360423
113.378617,34.635276
116.644502,39.919318
116.095614,39.68155
113.391321,34.649474
113.393855,34.386352
113.534786,34.711454
112.878876,34.681232
113.345866,34.450356
113.357681,34.64171
113.330031,34.64436
113.342,34.649588
115.925107,39.738701
116.90437,40.442811
113.240625,34.484733
113.534725,34.584803
116.379898,39.934663
113.496292,34.409849
113.333889,34.694152
113.360642,34.706811
117.167331,40.668678
113.631419,34.753439
113.457216,34.679798
117.166249,40.614863
113.452412,34.65435
113.439922,34.654378
113.455143,34.647697
113.453095,34.635348
113.426851,34.636643
116.202772,39.931163
113.652308,34.416027
113.424611,34.674188
113.414632,34.678457
117.037063,40.325745
113.430821,34.67566
113.445068,34.671547
113.452754,34.683294
113.423345,34.695784
113.700458,34.341474
113.466417,34.711571
113.489451,34.713589
113.63951,34.309223
113.507518,34.705481
113.730158,34.485111
113.491512,34.689201
113.500349,34.68237
113.486238,34.670523
113.447462,34.488556
112.84215,34.461588
116.825962,40.3252
113.631419,34.753439
113.353308,34.815423
113.357188,34.830176
116.141497,39.730661
113.631419,34.753439
113.631419,34.753439
113.383281,34.793746
113.422682,34.793211
113.377691,34.519448
113.391887,34.767901
113.437024,34.776555
113.452238,34.900055
113.379067,34.89085
113.28383,34.884902
113.225058,34.849926
113.223721,34.79177
113.293947,34.689775
113.285202,34.643778
113.361029,34.678511
113.457216,34.679798
113.631419,34.753439
113.381983,34.568748
116.120375,39.628824
113.593021,34.380487
113.398014,34.575981
113.405281,34.561788
113.417387,34.559556
113.415939,34.573104
113.431166,34.825618
113.423852,34.593673
113.446622,34.60744
113.428838,34.611109
116.741719,40.047999
113.393389,34.620607
113.382702,34.608029
113.383862,34.590869
113.373991,34.596383
116.825962,40.3252
113.365344,34.617461
113.345739,34.576079
113.170141,34.459267
113.369542,34.573003
113.352369,34.604355
113.254643,34.61256
113.326407,34.607623
113.315273,34.61567
116.804587,39.82502
113.280766,34.62647
113.255426,34.626305
113.269162,34.592846
113.240163,34.403165
113.253391,34.61251
113.218788,34.606672
113.211511,34.589087
113.200912,34.602593
113.206575,34.617817
113.291864,34.559314
113.291864,34.559314
113.026089,34.809656
113.773226,34.786494
112.977367,34.413356
113.780151,34.783866
114.095701,34.615083
113.756573,34.766204
113.738313,34.757199
113.419137,34.782538
116.012677,39.590294
113.787072,34.449866
113.803656,34.819338
116.130007,39.726604
113.808484,34.812125
113.822007,34.800598
113.830941,34.835113
113.631419,34.753439
113.802713,34.815727
113.793897,34.798964
113.840628,34.789588
113.770454,34.749877
113.755716,34.747676
116.708399,40.21839
116.829918,40.115449
116.683905,39.949252
114.102812,34.66287
116.095673,39.879005
113.805584,34.349144
113.792599,34.782071
113.582575,34.41652
116.382657,39.79117
116.844972,40.184662
113.840628,34.789588
113.845552,34.828975
